Variables =      x      y      z
  zone      T="outputdata"      i=101      j=101      k=1
  1.79225548   1.21042718   0.00
  1.85066153   1.19721455   0.00
  1.90781659   1.18278381   0.00
  1.96377435   1.16715216   0.00
  2.01906681   1.15033047   0.00
  2.07409847   1.13233292   0.00
  2.12876224   1.11318360   0.00
  2.18282363   1.09290989   0.00
  2.23608284   1.07153951   0.00
  2.28847737   1.04909838   0.00
  2.33997955   1.02561270   0.00
  2.39055368   1.00110997   0.00
  2.44013017   0.97561975   0.00
  2.48863148   0.94917282   0.00
  2.53598340   0.92180049   0.00
  2.58212275   0.89353337   0.00
  2.62698970   0.86440254   0.00
  2.67052511   0.83444019   0.00
  2.71267001   0.80368049   0.00
  2.75336615   0.77215868   0.00
  2.79255714   0.73991035   0.00
  2.83019124   0.70697034   0.00
  2.86621863   0.67337376   0.00
  2.90059041   0.63915628   0.00
  2.93325842   0.60435365   0.00
  2.96417551   0.56900211   0.00
  2.99329730   0.53313871   0.00
  3.02058753   0.49680197   0.00
  3.04601276   0.46003120   0.00
  3.06953927   0.42286604   0.00
  3.09112888   0.38534610   0.00
  3.11074312   0.34751126   0.00
  3.12835164   0.30940204   0.00
  3.14395304   0.27106024   0.00
  3.15755400   0.23252822   0.00
  3.16914158   0.19385122   0.00
  3.17862061   0.15508523   0.00
  3.18587630   0.11628903   0.00
  3.19087596   0.07751011   0.00
  3.19391184   0.03875029   0.00
  1.06891104   0.00000000   0.00
 -0.08232203   0.00000000   0.00
 -0.26565547   0.04675183   0.00
 -0.26297020   0.09335010   0.00
 -0.25867379   0.13965941   0.00
 -0.25272660   0.18572655   0.00
 -0.24514931   0.23161656   0.00
 -0.23596071   0.27736809   0.00
 -0.22516799   0.32291384   0.00
 -0.21277648   0.36816019   0.00
 -0.19879400   0.41302218   0.00
 -0.18323430   0.45744854   0.00
 -0.16611365   0.50139672   0.00
 -0.14744896   0.54482467   0.00
 -0.12725592   0.58769127   0.00
 -0.10555086   0.62995598   0.00
 -0.08235216   0.67157905   0.00
 -0.05768234   0.71252217   0.00
 -0.03156595   0.75274793   0.00
 -0.00402817   0.79221996   0.00
  0.02490688   0.83090423   0.00
  0.05521447   0.86876784   0.00
  0.08686821   0.90577789   0.00
  0.11983856   0.94189914   0.00
  0.15409437   0.97709643   0.00
  0.18960351   1.01133546   0.00
  0.22633303   1.04458293   0.00
  0.26424906   1.07680648   0.00
  0.30331697   1.10797446   0.00
  0.34350208   1.13805517   0.00
  0.38476904   1.16701764   0.00
  0.42708127   1.19483208   0.00
  0.47040017   1.22146999   0.00
  0.51468601   1.24690407   0.00
  0.55989784   1.27110858   0.00
  0.60599238   1.29406054   0.00
  0.65292519   1.31573856   0.00
  0.70065311   1.33612223   0.00
  0.74914005   1.35519131   0.00
  0.79835122   1.37292656   0.00
  0.84824403   1.38931033   0.00
  0.89874613   1.40432759   0.00
  0.94977742   1.41796494   0.00
  1.00128430   1.43020997   0.00
  1.05332046   1.44105024   0.00
  1.10596617   1.45047430   0.00
  1.15920135   1.45847246   0.00
  1.21260544   1.46503781   0.00
  1.26565763   1.47016522   0.00
  1.31820916   1.47385085   0.00
  1.37160014   1.47609197   0.00
  1.42754286   1.47688720   0.00
  1.48625486   1.47622434   0.00
  1.54536125   1.47410206   0.00
  1.60186560   1.47051175   0.00
  1.65583678   1.46547892   0.00
  1.70821691   1.45903397   0.00
  1.76011446   1.45119293   0.00
  1.81330280   1.44191004   0.00
  1.86972175   1.43112514   0.00
  1.93060161   1.41879767   0.00
  1.99433377   1.40496156   0.00
  2.05860017   1.38967030   0.00
  2.12155599   1.37297141   0.00
  2.18324801   1.35488427   0.00
  2.24419634   1.33542222   0.00
  2.30479499   1.31460208   0.00
  2.36493198   1.29245066   0.00
  2.42436929   1.26899821   0.00
  2.48290340   1.24427550   0.00
  2.54046672   1.21831171   0.00
  2.59702619   1.19113649   0.00
  2.65254100   1.16278090   0.00
  2.70693685   1.13327827   0.00
  2.76013178   1.10266328   0.00
  2.81204722   1.07097130   0.00
  2.86261565   1.03823716   0.00
  2.91177304   1.00449630   0.00
  2.95945616   0.96978544   0.00
  3.00560212   0.93414338   0.00
  3.05014890   0.89761012   0.00
  3.09303648   0.86022618   0.00
  3.13420962   0.82203139   0.00
  3.17361513   0.78306605   0.00
  3.21120092   0.74337109   0.00
  3.24691582   0.70298766   0.00
  3.28070982   0.66195747   0.00
  3.31253586   0.62032314   0.00
  3.34235508   0.57812888   0.00
  3.37013161   0.53541973   0.00
  3.39582952   0.49224116   0.00
  3.41940863   0.44863867   0.00
  3.44082870   0.40465814   0.00
  3.46005771   0.36034609   0.00
  3.47709248   0.31575041   0.00
  3.49193806   0.27091959   0.00
  3.50458026   0.22590500   0.00
  3.51492378   0.18076870   0.00
  3.52285408   0.13557553   0.00
  3.52833808   0.09037921   0.00
  3.53166438   0.04518827   0.00
